eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
KB-E 419-3,keine_id,vor Kernertor,1423,,verkauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. Wienner phenning  
KB-E 420-1,keine_id,Landskron,1423,,verkauf ,780,3 tl. 60 d.,120,390,390 tl.,umb drewhundtert und Newnczig phunt Wienner phenning  
KB-E 420-2,keine_id,vor Stubentor / Wienfluss,1423,,verkauf ,222,7 s. 12 d.,120,111,111 tl.,umb C und xi tl. pfenning  
KB-E 420-3,keine_id,Krugstraße,1424,ja,verkauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
KB-E 420-4,DB1003,Lederhof,1424,ja,verkauf ,20,20 d.,126,10.5,10.5 tl.,umb x½ tl. d.  
KB-E 420-5,keine_id,St. Jakob / Viehhof,1425,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 421-1,DB5111,hinter St. Pankraz,1425,,verkauf ,54,54 d.,142,32,32 tl.,umb xxxii tl. d.  
KB-E 421-2,keine_id,Preidenstraße,1426,,überschreibung ,,,,,,
KB-E 421-3,keine_id,Kernerstraße,1426,,verkauf ,50,50 d.,120,25,25 tl.,umb xxv tl. d.  
KB-E 421-4,keine_id,Pippingerstraße,1426,ja,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
KB-E 422-1,DB5212,Wiltwerkerstraße / Würffel,1426,,verkauf ,330,11 s.,247,340,340 tl.,umb iiiᶜ xxxx tl. d.  
KB-E 422-2,keine_id,Kumpfgasse,1426,,verkauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
KB-E 422-3,keine_id,Neuer Markt,1426,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und xx tl. d.  
KB-E 422-4,keine_id,vordere Peckenstraße,1426,,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
KB-E 422-5,keine_id,unter den langen Tuchlauben,1426,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb funfczig pfund Wienner phenning  
KB-E 423-1,keine_id,Stadtgraben / vor Widmertor,1428,ja,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
KB-E 423-2,keine_id,Peckenstraße,1428,,verkauf ,450,15 s.,240,450,450 tl.,umb iiii½ᶜ tl. d.  
KB-E 423-3,keine_id,Schwabgasse / vor Kernertor,1428,,verkauf ,46,46 d.,120,23,23 tl.,umb xxiii tl. d.  
KB-E 423-4,DB0031,#Alserstraße / vor Schottentor,1428,ja,verkauf ,34,34 d.,120,17,17 tl.,umb xvii tl. d.  
KB-E 423-5,keine_id,Kernerstraße,1428,ja,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und xx tl. d.  
KB-E 424-1,keine_id,vor Stubentor,1428,,verkauf ,156,5 s. 6 d.,120,78,78 tl.,umb lxxviii tl. d.  
KB-E 424-2,keine_id,Teinfaltstraße,1429,,verkauf ,12,12 d.,240,12,12 tl.,umb xii tl. d.  
KB-E 424-3,DB1043,Weiße Brüder,1429,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund Wienner phenning  
KB-E 424-4,DB5571,Lichtensteg / unter den Taschnern,1429,,verkauf ,900,3 tl. 6 s.,120,450,450 tl.,umb iiii½ᶜ tl. Wienner phenning  
KB-E 424-5,keine_id,Alter Fleischmarkt,1429,,verkauf ,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 425-1,DB7002,Kernerstraße,1429,ja,verkauf ,54,54 d.,120,27,27 tl.,umb xxvii tl. d.  
KB-E 425-2,keine_id,unter den Gürtlern,1429,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E 425-3,keine_id,vordere Peckenstraße,1429,,verkauf ,106,3 s. 16 d.,120,53,53 tl.,umb liii tl. d.  
KB-E 425-4,keine_id,auf dem Anger,1429,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und xx tl. d.  
KB-E 425-5,keine_id,vor Stubentor,1429,,verkauf ,170,5 s. 20 d.,120,85,85 tl.,umb lxxxv tl. d.  
KB-E 426-1,keine_id,vor Werdertor,1429,ja,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. Wienner pfenning  
KB-E 426-2,keine_id,Teinfaltstraße,1430,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E 426-3,keine_id,Laimgrube / vor Widmertor,1430,,verkauf ,32,32 d.,120,16,16 tl.,umb xvi tl. d.  
KB-E 426-4,keine_id,Heumarkt,1430,,verkauf ,46,46 d.,120,23,23 tl.,umb xxiii tl. Wienner d.  
KB-E 427-1,keine_id,Rosengasse / Teinfaltstraße,1431,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E 427-2,keine_id,Neuer Markt,1431,,verkauf ,140,0.5 tl. 20 d.,240,140,140 tl.,umb C und xl tl. phenning  
KB-E 428-1,keine_id,Lichtensteg,1432,ja,verkauf ,150,5 s.,120,75,75 tl.,umb lxxv tl. Wienner d.  
KB-E 428-2,keine_id,Schenkenstraße,1432,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E 428-3,keine_id,Salzgries,1432,,verkauf ,450,15 s.,120,225,225 tl.,umb iiᶜ xxv tl. d.  
KB-E 429-1,keine_id,vordere Peckenstraße,1432,,verkauf ,,0 d.,,250,250 tl.,umb ii½ᶜ tl. d.  
KB-E 429-2,keine_id,Biberturm / Laurenzerinnen,1432,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. phenning  
KB-E 429-3,DB0031,#Alserstraße / vor Schottentor,1432,,verkauf ,60,60 d.,80,20,20 tl.,umb xx tl. d.  
KB-E 429-4,DB5536,unter den Sattlern,1432,,verkauf ,,,,1100,1100 tl.,umb ixᶜ tl. Wienner d.  
KB-E 430-1,keine_id,vordere Peckenstraße,1433,,verkauf ,1260,5 tl. 60 d.,120,632,632 tl.,umb viᶜ xxxii tl. Wienner d.  
KB-E 430-2,DB6000,Scheffstraße,1433,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
KB-E 430-3,keine_id,Strauchgasse,1433,,verkauf ,356,11 s. 26 d.,113,168,168 tl.,umb hundert und Achtundsechczig phunt phenning  
KB-E 430-4,keine_id,Stadtgraben / vor Stubentor,1433,,verkauf ,300,10 s.,126,158,158 tl.,umb C lviii tl. d.  
KB-E 431-1,keine_id,vor Werdertor,1433,,verkauf ,32,32 d.,120,16,16 tl.,umb xvi tl. Wienner d.  
KB-E 431-2,keine_id,Alter Fleischmarkt,1433,,verkauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
KB-E 432-1,keine_id,St. Johannsstraße,1434,ja,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. Wienner d.  
KB-E 432-2,keine_id,Biberturm / Rosstränke / vor Stubentor,1434,,schenkung ,90,3 s.,,,,
KB-E 432-3,DB5476,Peurertor / unter den Spenglern,1434,,verkauf ,1500,6 tl. 60 d.,128,800,800 tl.,umb viiiᶜ tl. Wienner d.  
KB-E 433-1,keine_id,unter den Lederern / vor Werdertor,1434,ja,verkauf ,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
KB-E 433-2,keine_id,Roter Turm,1434,,überschreibung ,720,3 tl.,,,,
KB-E 434-1,keine_id,Fischhof,1434,,verkauf ,266,1 tl. 26 d.,120,133,133 tl.,umb C xxxiii tl. d.  
KB-E 434-2,keine_id,Salzgries,1434,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb drewhundert pfund phenning  
KB-E 434-3,keine_id,Kernerstraße,1434,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E 434-4,keine_id,Kernerstraße,1434,,verkauf ,360,12 s.,120,180,180 tl.,umb c lxxx tl. d.  
KB-E 435-1,keine_id,Münzerstraße,1434,ja,verkauf ,2400,10 tl.,120,1200,1200 tl.,umb zwelfhundert phunt phenning  
KB-E 436-1,DB1211,Wiltwerkerstraße,1435,,verkauf ,1200,5 tl.,120,600,600 tl.,umb viᶜ tl. d. 
KB-E 436-2,DB1022,Wiltwerkerstraße,1435,,verkauf ,554,2 tl. 74 d.,120,277,277 tl.,umb cc lxxvii tl. d. 
KB-E 437-1,keine_id,Domprobsthof,1435,,verkauf ,390,13 s.,123,200,200 tl.,umb cc tl. d.  
KB-E 437-2,keine_id,Rotgasse,1436,,verkauf ,132,0.5 tl. 12 d.,120,66,66 tl.,umb lxvi tl. d.  
KB-E 437-3,keine_id,St. Johannsstraße,1436,ja,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E 438-1,keine_id,Kernertor,1436,,verkauf ,330,11 s.,122,169,165 tl. + 3 G,umb hundert funfund sechczig pfunt  und drey guldein zu lerkauf  
KB-E 438-2,DB6000,Scheffstraße,1436,,verkauf ,,,,28,28 tl.,umb xxviii tl. Wienner d.  
KB-E 438-3,keine_id,Rotgasse,1436,,verkauf ,250,8 s. 10 d.,105,110,110 tl.,umb c x tl. d.  
KB-E 439-1,keine_id,vor Stubentor / Wienfluss,1437,,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. Wienner d.  
KB-E 439-2,keine_id,Krotental / vor Stubentor,1437,ja,verkauf ,36,36 d.,120,18,18 tl.,umb xviii tl. d.  
KB-E 439-3,keine_id,Stadtgraben / vor Stubentor,1437,,verkauf ,176,5 s. 26 d.,120,88,88 tl.,umb lxxxviii tl. d.  
KB-E 440-1,DB5477,Peurertor / unter den Spenglern,1437,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig pfunt pfenning  
KB-E 440-2,DB5220,Hohe Brücke / Wiltwerkerstraße,1437,,verkauf ,480,2 tl.,120,240,240 tl.,umb iiᶜ und xl tl. Wienner d.  
KB-E 449-1,keine_id,vor Kernertor / Weidenstraße,1420,ja,verkauf ,24,24 d.,120,12,12 tl.,umb zwelif pfunt Wienner pfenning  
KB-E 449-2,DB5501,Kammerhof,1420,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt Wienner phenning  
KB-E 450-1,keine_id,Büßerinnenkloster zu St. Hieronymus,1420,,verkauf ,40,40 d.,,,,
KB-E 450-2,DB0006,Neulucke,1421,,verkauf ,32,32 d.,120,16,16 tl.,umb sechczechen pfunt Wienner pfenning  
KB-E 450-3,keine_id,Katerlucke / vor Kernertor,1422,,verkauf ,11,11 d.,120,5.5,5.5 tl.,umb Sechstalb phunt Wienner phenning 
KB-E 450-4,keine_id,Salzgries,1423,,verkauf ,120,0.5 tl.,,,na,umb ain Sum gelts  
KB-E 451-1,keine_id,Traibotenstraße,1424,ja,verkauf ,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
KB-E 451-2,keine_id,Lichtensteg,1424,,verkauf ,340,11 s. 10 d.,120,170,170 tl.,umb hundert und lxx tl. d.  
KB-E 451-3,DB6000,Scheffstraße,1426,,verkauf ,50,50 d.,120,25,25 tl.,umb xxv tl. d.  
KB-E 452-1,keine_id,unter den Goldschmieden,1429,,schenkung ,48,48 d.,,,,
KB-E 452-2,keine_id,Kienmarkt,1429,ja,schenkung ,400,13 s. 10 d.,,,,
KB-E 452-4,keine_id,Singerstraße,1430,,verkauf ,246,1 tl. 6 d.,120,123,123 tl.,umb hundert und drewundzwainczigk phunt phenning  
KB-E 453-1,DB5490,unter den langen Tuchlauben,1431,ja,verkauf ,300,10 s.,160,200,200 tl.,umb iiᶜ tl. d.  
KB-E 454-1,keine_id,Weihenburg,1434,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen phunt Wienner phenning  
KB-E 454-2,keine_id,Salzgries,1434,,verkauf ,280,9 s. 10 d.,122,143,143 tl.,umb c xliii tl. d.  
KB-E 454-3,keine_id,innerhalb Stubentor / Wollzeile,1435,,verkauf ,470,15 s. 20 d.,120,235,235 tl.,umb cc xxxv tl. d.  
KB-E 455-1,DB5230,Wiltwerkerstraße,1435,,verkauf ,536,2 tl. 56 d.,120,268,268 tl.,umb cc lxviii tl. d.  
KB-E 455-2,DB5503,Singerstraße,1435,,verkauf ,2000,8 tl. 80 d.,120,1000,1000 tl.,umb M tl. d.  
KB-E 455-3,keine_id,Domprobsthof / Petersfreithof,1435,,verkauf ,900,3 tl. 6 s.,114,430,430 tl.,umb cccc xxx tl. d.  
KB-E 456-1,keine_id,Wollzeile,1436,,,640,2 tl. 5 s. 10 d.,120,320,320 tl.,umb drewhundert und zwainczig pfunt pfenning  
KB-E 456-2,keine_id,Rosengasse,1436,,verkauf ,14,14 d.,120,7,7 tl.,umb vii tl. d.  
KB-E 456-3,keine_id,vor Stubentor,1437,,,,0 d.,,,,
KB-E 457-1,keine_id,Kernerstraße,1420,ja,verkauf ,60,60 d.,120,30,30 tl.,umb dreissig phunt Wienner phenning  
KB-E 457-2,keine_id,Katerlucke,1420,ja,verkauf ,28,28 d.,120,14,14 tl.,umb virczehen phunt Wienner phenning  
KB-E 457-3,keine_id,Kernerstraße,1437,,verkauf ,1600,6 tl. 5 s. 10 d.,120,800,800 tl.,umb viiiᶜ tl. Wienner d.  
KB-E 458-1,keine_id,Hochstraße,1421,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen phunt Wienner phenning  
KB-E 458-2,DB5126,hinter St. Pankraz,1421,,verkauf ,12,12 d.,120,6,6 tl.,umb sechs phunt Wienner phenning  
KB-E 458-3,keine_id,Gries / vor Kernertor,1421,,verkauf ,20,20 d.,120,10,10 tl.,umb zehen phunt Wienner phenning  
KB-E 459-1,DB1063,Wiltwerkerstraße,1421,,verkauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczig phunt Wienner phenning 
KB-E 459-2,keine_id,Gries,1421,,verkauf ,36,36 d.,120,18,18 tl.,umb Achtzehen phunt Wienner phenning  
KB-E 460-1,DB0132,Altdonau / vor Stubentor,1422,,verkauf ,20,20 d.,120,10,10 tl.,umb zehen phunt Wienner phenning  
KB-E 460-2,DB1037,Weiße Brüder,1422,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb Sibenczig phunt Wienner phenning 
KB-E 460-3,DB5112,hinter St. Pankraz,1422,,verkauf ,58,58 d.,120,29,29 tl.,umb Newn und zwainczig phunt Wienner phenning  
KB-E 461-1,keine_id,vor Widmertor / Weidenstraße,1422,ja,verkauf ,22,22 d.,120,11,11 tl.,umb Aindlef phunt Wienner phenning  
KB-E 461-2,DB5012a,Tiefer Graben,1422,ja,verkauf ,22,22 d.,120,11,11 tl.,umb Andlef phunt Wienner phenning  
KB-E 461-3,DB0063,Alserstraße / vor Schottentor,1422,,verkauf ,24,24 d.,120,12,12 tl.,umb zwelif phunt Wienner phenning  
KB-E 462-1,DB5512a,unter den Sattlern,1422,,verkauf ,472,15 s. 22 d.,120,236,236 tl.,umb zwayhundert und sechs und dreissig phunt Wienner phenning  
KB-E 462-2,keine_id,Kernerstraße,1422,ja,verkauf ,52,52 d.,,,26  tl.,umb sechsundzwinczig phunt Wienner phenning  
KB-E 462-3,keine_id,Hochstraße,1422,,verkauf ,,,,110,110 tl.,umb hundert und zehen phunt Wienner phenning  
KB-E 463-1,keine_id,Wollzeile,1423,,überschreibung ,150,5 s.,,,,
KB-E 463-2,keine_id,Krugstraße,1424,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt Wienner phenning  
KB-E 463-3,keine_id,vordere Peckenstraße,1424,,verkauf ,176,5 s. 26 d.,120,88,88 tl.,umb lxxxviii tl. d.  
KB-E 463-4,DB0110,Haarhof,1424,,verkauf ,26,26 d.,120,13,13 tl.,umb xiii tl. Wienner phenning  
KB-E 464-1,keine_id,vordere Peckenstraße,1424,,verkauf ,156,5 s. 6 d.,120,78,78 tl.,umb lxxviii tl. d.  
KB-E 464-2,keine_id,hintere Peckenstraße,1424,,verkauf ,,,,185,185 tl.,umb iᶜ lxxxv tl. d.  
KB-E 464-3,keine_id,Rosstränke / vor Werdertor,1425,ja,verkauf ,24,24 d.,120,12,12 tl.,umb xii tl. d.  
KB-E 464-4,keine_id,Greut / vor Stubentor,1425,,verkauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d.  
KB-E 464-5,DB5561,Hühnergässchen,1425,,verkauf ,224,7 s. 14 d.,120,112,112 tl.,umb hundert und xii tl. d.  
KB-E 464-6,keine_id,Alter Kohlmarkt,1425,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb drewy hundert phund phenning  
KB-E 465-1,keine_id,Kernerstraße,1426,,verkauf ,560,18 s. 20 d.,120,280,280 tl.,umb zwaihundert und Achczigk pfund Wienner phenning  
KB-E 465-2,keine_id,vordere Peckenstraße,1426,ja,kredit ,,,,,,
KB-E 465-3,keine_id,Alter Kohlmarkt / #St. Michael,1426,,verkauf ,400,13 s. 10 d.,123,205,205 tl.,umb iiᶜ v tl. d.  
KB-E 465-4,keine_id,innerhalb Schottentor,1426,,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
KB-E 466-1,keine_id,Stadtgraben / vor Stubentor,1427,,3 verkauf 1 2 3 ,28,28 d.,171,20,20 tl.,umb xx tl. d.  
KB-E 466-2,keine_id,unter den langen Tuchlauben,1427,,verkauf ,220,7 s. 10 d.,130,120,120 tl.,umb hundert und xx tl. d.  
KB-E 466-3,keine_id,Lichtensteg,1427,,verkauf ,220,7 s. 10 d.,130,120,120 tl.,umb hundert und xx tl. d.  
KB-E 466-4,keine_id,vor Kernertor,1427,ja,verkauf ,15,15 d.,240,15,15 tl.,umb xv tl. d.  
KB-E 466-5,keine_id,Mietstatt / vor Kernertor,1427,,verkauf ,184,6 s. 4 d.,120,92,92 tl.,umb lxxxxii tl. d.  
KB-E 467-1,DB5240,Wiltwerkerstraße,1427,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. d.  
KB-E 467-2,keine_id,Pippingerstraße,1427,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 467-3,keine_id,Krugstraße,1427,,verkauf ,25,25 d.,480,50,50 tl.,umb funfczig phund Wienner phenning  
KB-E 467-4,DB1004,Herzoghof / Lederhof,1427,ja,verkauf ,8,8 d.,240,8,8 tl.,umb viii tl. d.  
KB-E 467-5,DB5012bc,Tiefer Graben,1427,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E 468-1,DB1019,Wiltwerkerstraße,1427,,verkauf ,120,0.5 tl.,280,140,140 tl.,umb hundert und xl tl. d.  
KB-E 468-2,keine_id,Riemergasse,1427,,verkauf ,116,3 s. 26 d.,120,58,58 tl.,umb Achtundfunfczig phund Wienner phenning  
KB-E 468-3,keine_id,Riemergasse,1424,,verkauf ,161,5 s. 11 d.,119,80,80 tl.,umb Achczig phund Wienner phenning  
KB-E 468-4,keine_id,Salzgries,1427,,verkauf ,68,68 d.,120,34,34 tl.,umb xxixiii tl. Wienner d.  
KB-E 469-1,keine_id,,1428,,verkauf ,210,7 s.,120,105,105 tl.,umb hundert und funf phund Wienner phenning  
KB-E 469-2,keine_id,Hochstraße,1428,,verkauf ,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und xxx tl. d.  
KB-E 469-3,keine_id,Ringmauer / Salzgries,1428,ja,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E 469-4,keine_id,Weihenburg,1428,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E 469-5,keine_id,St. Johannsstraße,1429,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und xx tl. d.  
KB-E 470-1,keine_id,Ringmauer / Weihenburg,1429,,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
KB-E 470-2,DB0055,#Alserstraße / vor Schottentor,1429,,verkauf ,36,36 d.,120,18,18 tl.,umb xviii tl. d.  
KB-E 470-3,keine_id,Weihenburg,1429,,verkauf ,150,5 s.,120,75,75 tl.,umb lxxv tl. d.  
KB-E 470-4,keine_id,innerhalb Werdertor,1429,,verkauf ,166,5 s. 16 d.,120,83,83 tl.,umb lxxxiii tl. Wienner d.  
KB-E 470-5,keine_id,Graben,1429,ja,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E 471-1,keine_id,unter den Fischern,1430,,verkauf ,,,,16.5,16.5 tl.,umb xvi½ tl. d.  
KB-E 471-2,keine_id,Singerstraße,1430,,verkauf ,116,3 s. 26 d.,120,58,58 tl.,umb Achtundfunfczig phunt Wienner d.  
KB-E 471-3,keine_id,vor Werdertor,1430,,,,,,9,9 tl.,umb Newn phunt Wienner phenning  
KB-E 472-1,keine_id,Lichtensteg,1430,,,180,6 s.,120,90,90 tl.,umb Newnczig phunt phenning  
KB-E 472-2,keine_id,Kernerstraße,1430,,verkauf ,380,12 s. 20 d.,120,190,190 tl.,umb hundert und Newnczigk phunt  
KB-E 472-3,keine_id,Lichtensteg / unter den Fleischbänken,1430,,verkauf ,180,6 s.,120,90,90 tl.,umb Newnczig phund Wienner phenning  
KB-E 473-1,keine_id,innerhalb Schottentor,1430,,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
KB-E 473-2,keine_id,Singerstraße,1430,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx phunt phenning  
KB-E 473-3,keine_id,Greut / vor Stubentor,1430,,verkauf ,30,30 d.,120,15,15 tl.,umb xv phunt d.  
KB-E 473-4,(DB5430),Hoher Markt,1427,,,,,,,,
KB-E 474-1,DB5474,Peurertor,1431,,,650,2.5 tl. 50 d.,,,,
KB-E 474-2,keine_id,unter den Goldschmieden,1431,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. d.  
KB-E 474-3,keine_id,Kienmarkt,1431,ja,verkauf ,72,72 d.,153,46,46 tl.,umb xlvi tl. Wienner d.  
KB-E 475-1,DB5562,Hühnergässchen,1431,,verkauf ,114,3 s. 24 d.,120,57,57 tl. 6 s.,umb lvii tl. und vi s. d.  
KB-E 475-2,keine_id,Haarmarkt,1431,,verkauf ,720,3 tl.,120,360,360 tl.,umb iiiᶜ und lx phunt Wienner phenning  
KB-E 475-3,keine_id,,1431,,verkauf ,44,44 d.,120,22,22 tl.,umb xxii tl. Wienner phenning  
KB-E 476-1,keine_id,Hochstraße,1432,,verkauf ,,,,30,30 tl.,umb xxx tl. d.  
KB-E 476-2,keine_id,Lichtensteg,1432,,verkauf ,420,14 s.,127,222.5,222.5 tl.,umb iiᶜ und xxii½ tl. d.  
KB-E 476-3,keine_id,Lichtensteg,1432,ja,verkauf ,,,,222.5,222.5 tl.,umb iiᶜ und xxii½ tl. d.  
KB-E 477-1,DB1001a,Herzoghof / Lederhof,1432,,verkauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. Wienner d.  
KB-E 478-1,keine_id,Rotgasse,1433,,verkauf ,212,7 s. 2 d.,120,106,106 tl.,umb c und vi tl. d.  
KB-E 478-2,DB1039,Gässlein zu den Weißen Brüdern / Weiße Brüder,1433,,verkauf ,500,2 tl. 20 d.,120,250,250 tl.,umb ii½ᶜ tl. Wienner phenning  
KB-E 478-3,keine_id,Kienmarkt,1433,,verkauf ,340,11 s. 10 d.,120,170,170 tl.,umb iᶜ lxx tl. d.  
KB-E 479-1,DB1044,Weiße Brüder,1433,,verkauf ,120,0.5 tl.,130,65,65 tl.,umb lxv tl. d.  
KB-E 479-2,DB0024,Alserstraße / vor Schottentor,1433,ja,verkauf ,150,5 s.,121,76,76 tl.,umb lxxvi tl. d.  
KB-E 479-3,keine_id,Kumpflucke / vor Kernertor,1433,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 479-4,keine_id,Katerlucke / vor Widmertor,1433,ja,verkauf ,16,16 d.,,,,
KB-E 480-1,keine_id,Niederes Burgfeld,1434,ja,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. Wienner phenning  
KB-E 480-2,DB5012bc,Hohe Brücke / Tiefer Graben,1434,,verkauf ,44,44 d.,120,22,22 tl.,umb xxii tl. d.  
KB-E 480-3,keine_id,Wollzeile,1434,,verkauf ,660,2 tl. 6 s.,120,330,330 tl.,umb ccc xxx tl. d.  
KB-E 481-1,keine_id,Singerstraße,1434,,verkauf ,870,3 tl. 5 s.,122,445,445 tl.,umb cccc xlv tl. d.  
KB-E 481-2,keine_id,St. Michael,1434,,verkauf ,630,2 tl. 5 s.,120,315,315 tl.,umb ccc xv tl. Wienner d.  
KB-E 481-3,keine_id,vor Werdertor,1434,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 481-4,keine_id,unter den Fischern / vor Werdertor,1434,,verkauf ,19200,80 tl.,0,40,40 tl.,umb xl tl. d.  
KB-E 482-1,keine_id,bei den Predigern,1434,ja,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb C x tl. d.  
KB-E 482-2,DB0024,Alserstraße / vor Schottentor,1434,ja,verkauf ,114,3 s. 24 d.,120,57,57 tl.,umb lvii tl. d.  
KB-E 482-3,DB1049,Judenplatz / Weiße Brüder,1434,,verkauf ,320,10 s. 20 d.,120,160,160 tl.,umb c lx tl. d. 
KB-E 483-1,DB5140,hinter St. Pankraz,1435,ja,verkauf ,240,1 tl.,120,120,120 tl.,umb c xx tl. d.  
KB-E 483-2,DB1007,Herzoghof / Lederhof,1435,,verkauf ,78,78 d.,120,39,39 tl.,umb xxxviiii tl. d.  
KB-E 483-3,keine_id,Kienmarkt / Kürsenhaus,1435,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 484-1,keine_id,unter den Fischern,1435,,verkauf ,22,22 d.,120,11,11 tl.,umb xi tl. d.  
KB-E 484-2,keine_id,Lichtensteg,1435,ja,verkauf ,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 484-3,keine_id,Greut / vor Stubentor,1437,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 485-1,keine_id,Färberstraße / St. Dorothea,1436,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig phunt phenning  
KB-E 485-2,keine_id,Graben,1437,,verkauf ,650,2.5 tl. 50 d.,120,325,325 tl.,umb ccc und xxv tl. d.  
KB-E 485-3,keine_id,Singerstraße,1437,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. Wienner d.  
KB-E 486-1,DB5323,Schulhof,1437,,verkauf ,500,2 tl. 20 d.,120,250,250 tl.,umb ii½ᶜ tl. d.  
KB-E 486-2,keine_id,innerhalb Werdertor,1437,ja,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 497-1,DB5424b,Hoher Markt,1421,,verkauf ,340,11 s. 10 d.,120,170,170 tl.,umb hundert und Sibenczig phunt Wienner phenning  
KB-E 497-2,keine_id,vor Werdertor,1421,ja,verkauf ,19,19 d.,120,9.5,9.5 tl.,umb zehenthalb phunt Wienner phenning  
KB-E 497-3,DB5442,Berghof,1429,,verkauf ,302,10 s. 2 d.,120,151,151 tl.,umb C li tl. d.  
KB-E 498-1,DB1060,Wiltwerkerstraße,1432,,überschreibung ,180,6 s.,,,,
KB-E 498-2,DB5571,Lichtensteg / unter den Taschnern,1432,,verkauf ,450,15 s.,240,450,450 tl.,umb funfthalbhundert phunt phenning  
KB-E2 509-1,DB6000,Scheffstraße / vor Stubentor,1420,,,200,6 s. 20 d.,,,,
KB-E2 509-2,keine_id,Petersfreithof,1420,,verkauf ,464,15 s. 14 d.,120,232,232 tl.,umb zway hundert und zway und dreissig phunt Wienner phenning  
