eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-C 081-1,DB5527,Am Gestade,1420,,,72,72 d.,,,,
GB-C 081-2,DB5482,Kammerhof / unter den langen Tuchlauben,1420,,,72,72 d.,,,,
GB-C 081-3,keine_id,Stubentor,1420,,1 2 3 ,72,72 d.,,,,
GB-C 081-4,keine_id,Teinfaltstraße,1420,,,,0 d.,,,,
GB-C 082-1,keine_id,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 082-2,keine_id,Greut / vor Stubentor,1420,,,,0 d.,,,,
GB-C 082-3,DB0047,#Alserstraße / vor Schottentor,1420,,,72,72 d.,,,,
GB-C 082-4,keine_id,Kernerstraße / St. Clara,1420,,,72,72 d.,,,,
GB-C 083-1,DB1007,Herzoghof / Lederhof,1420,,,72,72 d.,,,,
GB-C 083-2,DB1007,Herzoghof / Lederhof,1420,,,72,72 d.,,,,
GB-C 083-3,keine_id,Alter Kohlmarkt,1420,,,72,72 d.,,,,
GB-C 083-4,keine_id,Haarmarkt,1420,,,144,0.5 tl. 24 d.,,,,
GB-C 084-1,keine_id,Kienmarkt / Kürsenhaus,1420,,,72,72 d.,,,,
GB-C 084-2,keine_id,,1420,,,72,72 d.,,,,
GB-C 084-3,keine_id,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 084-4,keine_id,vordere Peckenstraße,1420,,,72,72 d.,,,,
GB-C 085-1,keine_id,bei den Predigern,1420,,erbe ,144,0.5 tl. 24 d.,,,,
GB-C 085-2,DB0021,Alserstraße / vor Schottentor,1420,,,,0 d.,,,,
GB-C 085-3,keine_id,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 085-4,keine_id,St. Johannsstraße,1420,,,288,9 s. 18 d.,,,,
GB-C 085-5,keine_id,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 086-1,keine_id,Walichstraße,1420,,,72,72 d.,,,,
GB-C 086-2,keine_id,Walichstraße,1420,ja,,72,72 d.,,,,
GB-C 086-3,keine_id,vor Kernertor,1420,ja,,264,1 tl. 24 d.,,,,
GB-C 087-1,keine_id,Neuer Markt,1420,,,72,72 d.,,,,
GB-C 087-2,DB5472,Peurertor,1420,,,72,72 d.,,,,
GB-C 087-3,keine_id,Himmelpforten,1420,,,72,72 d.,,,,
GB-C 087-4,keine_id,Werd / vor Werdertor,1420,,,72,72 d.,,,,
GB-C 088-1,keine_id,Roter Turm,1420,ja,,72,72 d.,975,292.5,292.5 tl.,umb zwayhundert und dritthalbs und newnczig phunt Wienner phenning  
GB-C 088-2,keine_id,Wollzeile,1420,,,216,7 s. 6 d.,,,,
GB-C 088-3,keine_id,Burg / vor Widmertor,1420,,,72,72 d.,,,,
GB-C 089-1,keine_id,Kernerstraße,1420,ja,,72,72 d.,,,,
GB-C 089-2,keine_id,innerhalb Werdertor,1420,,,72,72 d.,,,,
GB-C 089-3,keine_id,Alter Fleischmarkt,1420,,erbe ,100,3 s. 10 d.,,,,
GB-C 089-4,keine_id,hintere Peckenstraße,1420,,,50,50 d.,,,,
GB-C 089-5,DB5502,Kammerhof,1434,ja,,216,7 s. 6 d.,,,,
GB-C 090-1,keine_id,Alter Fleischmarkt,1420,,,72,72 d.,,,,
GB-C 090-2,keine_id,vor Kernertor,1420,,,72,72 d.,,,,
GB-C 090-3,keine_id,Grashof,1420,,,72,72 d.,,,,
GB-C 090-4,keine_id,Salzgries,1420,,,72,72 d.,,,,
GB-C 091-1,keine_id,Salzgries,1420,,,72,72 d.,,,,
GB-C 091-2,keine_id,vor Kernertor,1420,,erbe ,144,0.5 tl. 24 d.,,,,
GB-C 091-3,DB5030,Schiltergasse,1420,,erbe ,72,72 d.,,,,
GB-C 091-4,keine_id,Strauchgasse,1420,,erbe ,,0 d.,,,,
GB-C 092-1,DB5113,hinter St. Pankraz,1420,,,60,60 d.,,,,
GB-C 092-2,keine_id,Graben,1420,,,144,0.5 tl. 24 d.,,,,
GB-C 092-3,DB5213,Wiltwerkerstraße,1420,,,72,72 d.,,,,
GB-C 092-4,keine_id,Landstraße,1420,ja,,72,72 d.,,,,
GB-C 093-1,keine_id,Kernerstraße,1420,,,144,0.5 tl. 24 d.,,,,
GB-C 093-2,keine_id,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 093-3,DB1073,Hoher Markt / Wiltwerkerstraße,1420,,,72,72 d.,,,,
GB-C 093-4,keine_id,Roter Turm,1420,,,144,0.5 tl. 24 d.,,,,
GB-C 094-1,keine_id,Wollzeile,1420,,,72,72 d.,,,,
GB-C 094-2,keine_id,Wollzeile,1420,,,72,72 d.,,,,
GB-C 094-3,keine_id,Wollzeile,1420,,,72,72 d.,,,,
GB-C 095-1,keine_id,Neuer Markt,1420,,,72,72 d.,,,,
GB-C 095-2,keine_id,vordere Peckenstraße,1420,,,72,72 d.,,,,
GB-C 095-3,keine_id,vordere Peckenstraße,1420,,,72,72 d.,,,,
GB-C 095-4,keine_id,Roter Turm,1420,,,,0 d.,,,,
GB-C 096-1,keine_id,Alter Rossmarkt,1420,,,72,72 d.,,,,
GB-C 096-2,DB5212,Wiltwerkerstraße,1420,,,72,72 d.,,,(Burgrecht),umb die hundert pfunt pfenning  
GB-C 096-3,keine_id,Petersfreithof,1420,,,72,72 d.,,,,
GB-C 097-1,DB3006,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 097-2,DB3006,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 097-3,DB3006,Kernerstraße,1420,,,72,72 d.,,,,
GB-C 097-4,keine_id,Alter Rossmarkt,1420,,,,0 d.,,,,
GB-C 098-1,keine_id,Singerstraße,1420,,,72,72 d.,166,50,50 tl.,umb funfczig phunt Wienner phenning  
GB-C 098-2,keine_id,Haarmarkt / Vechtbrunnen,1420,,,72,72 d.,,,,
GB-C 098-3,keine_id,Haarmarkt / Vechtbrunnen,1431,,,72,72 d.,,,,
GB-C 099-1,keine_id,innerhalb Kernertor / Kernerstraße,1421,ja,,72,72 d.,,,,
GB-C 099-2,DB5424a,Hoher Markt,1421,,,72,72 d.,,,,
GB-C 099-3,DB5424b,Hoher Markt,1421,,,72,72 d.,,,,
GB-C 100-1,DB5307,Herzoghof,1421,,,,,,,,
GB-C 100-2,keine_id,Himmelpforten / Weihenburg,1421,,,144,0.5 tl. 24 d.,,,,
GB-C 100-3,keine_id,Tirna,1421,,,72,72 d.,,,,
GB-C 100-4,keine_id,St. Johannsstraße,1426,,,72,72 d.,,,,
GB-C 101-1,keine_id,Haarmarkt / Vechtbrunnen,1421,,,72,72 d.,,,,
GB-C 101-2,keine_id,Singerstraße,1421,,,216,7 s. 6 d.,,,,
GB-C 101-3,keine_id,Lichtensteg,1421,,,72,72 d.,,,,
GB-C 101-4,keine_id,Lichtensteg,1421,ja,,72,72 d.,,,,
GB-C 102-1,keine_id,Kienmarkt,1421,,,72,72 d.,,,,
GB-C 102-2,keine_id,Kienmarkt,1422,,,144,0.5 tl. 24 d.,,,,
GB-C 102-3,keine_id,Laurenzerinnen,1422,,,72,72 d.,,,,
GB-C 103-1,DB1063,Wiltwerkerstraße,1421,,,144,0.5 tl. 24 d.,,,,
GB-C 103-2,keine_id,Predigerfreithof,1421,,,,0 d.,,,,
GB-C 103-3,keine_id,Gässlein zu unser lieben Frau,1421,,,72,72 d.,,,,
GB-C 103-4,keine_id,Gässlein zu unser lieben Frau,1421,,,288,9 s. 18 d.,,,,
GB-C 104-1,keine_id,Weihenburg,1421,,,72,72 d.,,,,
GB-C 104-2,DB5038,Judengasse,1421,,schenkung ,,0 d.,,,,
GB-C 104-3,keine_id,Fischhof,1421,ja,,72,72 d.,,,,
GB-C 105-1,keine_id,Singerstraße,1421,,,72,72 d.,,,,
GB-C 105-2,keine_id,vordere Peckenstraße,1421,,,144,0.5 tl. 24 d.,,,,
GB-C 105-3,keine_id,vordere Peckenstraße,1421,,,72,72 d.,,,,
GB-C 106-1,DB5482,unter den Tuchlauben,1421,,,72,72 d.,,,,
GB-C 106-2,keine_id,Mentlerstraße,1421,,,72,72 d.,,,,
GB-C 107-1,keine_id,Burg,1421,,,72,72 d.,,,,
GB-C 107-2,keine_id,Alter Fleischmarkt,1421,ja,erbe ,360,12 s.,,,,
GB-C 107-3,DB5107,hinter St. Pankraz,1421,ja,,72,72 d.,,,,
GB-C 107-4,DB5213,Wiltwerkerstraße,1421,,,216,7 s. 6 d.,,,,
GB-C 108-1,keine_id,Pippingerstraße,1421,,,72,72 d.,,,,
GB-C 108-2,keine_id,Wollzeile,1421,,,,0 d.,,,,
GB-C 108-3,keine_id,Krugstraße,1421,,erbe ,144,0.5 tl. 24 d.,,,,
GB-C 108-4,keine_id,Strauchgasse,1421,,,72,72 d.,,,,
GB-C 109-1,keine_id,Alter Fleischmarkt / Laurenzerinnen,1421,,,72,72 d.,,,,
GB-C 109-2,keine_id,Kienmarkt,1421,,,72,72 d.,,,,
GB-C 109-3,keine_id,Haarmarkt,1421,,,,0 d.,,,,
GB-C 109-4,DB1017,Judengasse,1421,,,,? ,,,,
GB-C 110-1,keine_id,Roter Turm,1421,,,72,72 d.,,,,
GB-C 110-2,keine_id,Roter Turm,1421,,,72,72 d.,,,,
GB-C 111-1,keine_id,Roter Turm,1421,,,72,72 d.,,,,
GB-C 111-2,keine_id,Strauchgasse,1421,ja,,72,72 d.,,,,
GB-C 112-1,keine_id,Strauchgasse,1421,ja,,72,72 d.,,,,
GB-C 112-2,keine_id,Strauchgasse,1421,ja,,72,72 d.,,,,
GB-C 112-3,keine_id,Strauchgasse,1421,ja,,72,72 d.,,,,
GB-C 113-1,DB5116,hinter St. Pankraz,1421,ja,,72,72 d.,,,,
GB-C 113-2,keine_id,Heumarkt / vor Kernertor,1421,,,72,72 d.,,,,
GB-C 113-3,keine_id,unter den kurzen Tuchlauben,1421,,,144,0.5 tl. 24 d.,,,,
GB-C 113-4,keine_id,unter den kurzen Tuchlauben,1421,,,72,72 d.,,,,
GB-C 114-1,DB5207,Judengasse,1421,,,150,5 s.,240,150,150 tl.,umb anderthalbhundert phunt Wienner phenning 
GB-C 114-2,keine_id,unter den Hafnern,1421,,,72,72 d.,,,,
GB-C 114-3,keine_id,Laimgrube / vor Widmertor,1421,,,72,72 d.,,,,
GB-C 114-4,DB5457,Kienmarkt,1421,,,72,72 d.,,,,
GB-C 115-1,keine_id,Krugstraße,1421,,erbe ,216,7 s. 6 d.,,,,
GB-C 115-2,keine_id,Singerstraße,1421,,erbe ,144,0.5 tl. 24 d.,,,,
GB-C 118-1,keine_id,unter den Spenglern,1422,,,72,72 d.,,,,
GB-C 118-2,keine_id,Lichtensteg,1422,ja,,360,12 s.,,,,
GB-C 118-3,keine_id,vordere Peckenstraße,1422,,,72,72 d.,,,,
GB-C 118-4,keine_id,Graben,1422,,,72,72 d.,333,100,100 tl.,umb hundert phunt Wienner  
GB-C 119-1,DB6000,Scheffstraße / vor Stubentor,1422,,,,0 d.,,,,
GB-C 119-2,keine_id,Traibotenstraße,1422,ja,,,0 d.,,,,
GB-C 119-3,DB6000,Scheffstraße / vor Stubentor,1422,ja,,12,12 d.,,,,
GB-C 119-4,keine_id,Kernerstraße,1422,,,216,7 s. 6 d.,,,,
GB-C 120-1,keine_id,vordere Peckenstraße,1422,,,72,72 d.,,,,
GB-C 120-2,keine_id,Haarmarkt,1422,,,72,72 d.,,,,
GB-C 120-3,keine_id,Neuer Markt,1422,,,72,72 d.,,,,
GB-C 121-1,keine_id,Himmelpforten / Schergenhaus,1422,,,72,72 d.,,,,
GB-C 121-2,keine_id,Himmelpforten / Schergenhaus,1422,,,72,72 d.,,,,
GB-C 121-3,keine_id,Greut,1422,,,72,72 d.,,,,
GB-C 121-4,DB5212,Wiltwerkerstraße / Würffel,1422,,,72,72 d.,,,,
GB-C 122-1,DB1037,Weiße Brüder,1422,,,72,72 d.,,,,
GB-C 122-2,DB5209,Wiltwerkerstraße,1422,,,72,72 d.,,,,
GB-C 122-3,keine_id,Münzerstraße,1422,,,72,72 d.,,,,
GB-C 122-4,keine_id,Rotgasse,1422,,,72,72 d.,,,,
GB-C 122-5,DB5220a,Hohe Brücke,1422,,kauf ,72,72 d.,533,160,160 tl.,umb hundert und Sechczig phunt Wienner phenning  
GB-C 122-6,keine_id,Lichtensteg,1422,,,72,72 d.,,,,
GB-C 123-1,keine_id,Landstraße,1422,,,72,72 d.,,,,
GB-C 123-2,keine_id,Neuer Markt,1422,,,72,72 d.,,,,
GB-C 123-3,keine_id,Neuer Markt,1422,,,72,72 d.,,,,
GB-C 123-4,DB1062,Judengasse,1422,,schenkung ,72,72 d.,,,,
GB-C 124-1,DB1061,Wiltwerkerstraße,1422,,,510,17 s.,221,470,470 tl.,umb vierhundert und Sibenczigk phunt Wienner phenning 
GB-C 124-2,DB1042,Karmeliten,1422,,,272,9 s. 2 d.,176,200,200 tl.,umb zwayhundert phunt Wienner phenning  
GB-C 124-3,keine_id,Neuer Markt,1422,,,72,72 d.,,,,
GB-C 124-4,keine_id,Neuer Markt,1422,,,72,72 d.,,,,
GB-C 125-1,keine_id,Alter Fleischmarkt / Laurenzerinnen,1422,,,72,72 d.,,,,
GB-C 125-2,DB1024,Judengasse,1422,,,72,72 d.,800,240,240 tl.,umb zway hundert und virczig phunt Wienner phenning  
GB-C 125-3,keine_id,Salzgries,1422,ja,,72,72 d.,,,,
GB-C 125-4,keine_id,Salzgries,1422,,,72,72 d.,,,,
GB-C 125-5,keine_id,Alter Fleischmarkt,1422,,,72,72 d.,,,,
GB-C 126-1,keine_id,Burg / vor Widmertor,1422,,,144,0.5 tl. 24 d.,,,,
GB-C 126-2,keine_id,Alter Fleischmarkt,1422,,,72,72 d.,,,,
GB-C 126-3,keine_id,Alter Fleischmarkt,1422,,,72,72 d.,,,,
GB-C 127-1,keine_id,Alter Fleischmarkt,1422,,,72,72 d.,,,,
GB-C 127-2,keine_id,Walichstraße,1422,,,72,72 d.,,,,
GB-C 127-3,keine_id,Lichtensteg,1422,,,72,72 d.,,,,
GB-C 127-4,keine_id,vor Stubentor,1422,,,144,0.5 tl. 24 d.,,,,
GB-C 128-1,DB5202,Judengasse,1422,,,72,72 d.,,,,
GB-C 128-2,DB5301,Judengasse,1422,,kauf ,144,0.5 tl. 24 d.,183,110,110 tl.,umb hundert und zehen phunt Wienner phenning 
GB-C 128-3,keine_id,vordere Peckenstraße,1422,,,72,72 d.,,,,
GB-C 128-4,keine_id,St. Michael,1422,,,140,0.5 tl. 20 d.,,,,
GB-C 129-1,keine_id,Alter Kohlmarkt,1422,,,216,7 s. 6 d.,,,,
GB-C 129-2,DB5327,Judengasse,1422,,,,0 d.,,,,
GB-C 130-1,keine_id,Schottentor,1422,,,72,72 d.,,,,
GB-C 130-2,keine_id,Alter Kohlmarkt / St. Michael,1422,,,90,3 s.,,,,
GB-C 130-3,keine_id,Wollzeile,1422,,,72,72 d.,,,,
GB-C 130-4,keine_id,innerhalb Werdertor,1422,,,72,72 d.,,,,
GB-C 130-5,keine_id,Lichtensteg,1422,,,72,72 d.,,,,
GB-C 131-1,DB5404,Hoher Markt / Riemhaus,1422,,,72,72 d.,,,,
GB-C 131-2,keine_id,Katerlucke,1423,,,72,72 d.,,,,
GB-C 131-3,keine_id,Kumpflucke,1423,,,,0 d.,,,,
GB-C 131-4,keine_id,St. Stephan,1423,,,72,72 d.,,,,
GB-C 131-5,DB0072,Bognergasse,1423,,,144,0.5 tl. 24 d.,,,,
GB-C 132-1,keine_id,Krotental / vor Stubentor,1423,ja,,72,72 d.,,,,
GB-C 132-2,keine_id,vor Widmertor,1423,,,72,72 d.,,,,
GB-C 132-3,keine_id,vor Widmertor,1423,,,72,72 d.,,,,
GB-C 132-4,keine_id,Salzgries,1423,,,72,72 d.,,,,
GB-C 133-1,keine_id,Kienmarkt,1423,,,288,9 s. 18 d.,,,,
GB-C 133-2,DB5434,Roter Turm,1423,,,144,0.5 tl. 24 d.,,,,
GB-C 133-3,DB5434,Hoher Markt,1423,,,72,72 d.,,,,
GB-C 133-4,DB1070,Wiltwerkerstraße,1423,,,36,36 d.,,,,
GB-C 133-5,keine_id,vor Werdertor,1423,,,72,72 d.,,,,
GB-C 133-6,DB6000,Scheffstraße,1423,,,,0 d.,,,,
GB-C 133-7,keine_id,unter den Fischern,1424,,,72,72 d.,,,,
GB-C 134-1,DB5537,unter den Sattlern,1423,,,72,72 d.,,,,
GB-C 134-2,keine_id,Alter Kohlmarkt,1423,ja,,72,72 d.,,,,
GB-C 134-3,keine_id,Wollzeile,1423,,,72,72 d.,,,,
GB-C 134-4,keine_id,Neuer Markt,1423,,,72,72 d.,,,,
GB-C 134-5,DB5211,Wiltwerkerstraße,1423,,,72,72 d.,,,,
GB-C 134-6,keine_id,Krugstraße,1423,,,72,72 d.,,,,
GB-C 135-1,keine_id,Kienmarkt,1423,,,72,72 d.,,,,
GB-C 135-2,DB0092a,Schaufellucke / St. Michael,1423,,,72,72 d.,,,,
GB-C 135-3,DB0092b,Schaufellucke / St. Michael,1423,,,72,72 d.,,,,
GB-C 135-4,keine_id,Neuer Markt,1423,,,72,72 d.,,,,
GB-C 135-5,keine_id,Singerstraße / Stephansfreithof / Weihenburg,1423,,,72,72 d.,,,,
GB-C 135-6,DB5490,unter den langen Tuchlauben,1423,,,72,72 d.,,,,
GB-C 136-1,keine_id,hintere Peckenstraße,1423,,,,0 d.,,,,
GB-C 136-2,DB5212,Wiltwerkerstraße / Würffel,1423,,,72,72 d.,,,,
GB-C 136-3,DB5300,Weiße Brüder,1423,,,132,0.5 tl. 12 d.,240,132,132 tl.,umb C xxxii tl. Wienner phenning  
GB-C 136-4,keine_id,Fischergasse / vor Werdertor,1423,,,72,72 d.,,,,
GB-C 136-5,keine_id,Schulstraße,1423,,,72,72 d.,173,52,39 G,umb xxxviiii guter gulden  
GB-C 137-1,keine_id,Traibotenstraße,1424,,,72,72 d.,,,,
GB-C 137-2,keine_id,Krugstraße,1424,,,216,7 s. 6 d.,,,,
GB-C 137-3,keine_id,Singerstraße,1424,,,72,72 d.,,,,
GB-C 137-4,DB0113,Haarhof,1424,,,72,72 d.,,,,
GB-C 137-5,keine_id,Haarmarkt,1424,,,72,72 d.,,,,
GB-C 138-1,keine_id,bei den Predigern,1424,,,72,72 d.,,,,
GB-C 138-2,keine_id,Riemergasse,1424,,,,0 d.,,,,
GB-C 138-3,keine_id,Alter Fleischmarkt,1424,,,144,0.5 tl. 24 d.,,,,
GB-C 138-4,DB0021,Alserstraße / vor Schottentor,1424,,,72,72 d.,,,,
GB-C 138-5,DB0021,Alserstraße / vor Schottentor,1424,,,,0 d.,,,,
GB-C 138-6,keine_id,Fischergasse / vor Werdertor,1424,,,72,72 d.,,,,
GB-C 139-1,DB9001,Weihenburg,1424,,,144,0.5 tl. 24 d.,,,,
GB-C 139-2,keine_id,Neuer Markt,1424,,,,0 d.,,,,
GB-C 139-3,keine_id,Vechtbrunnen,1424,,,72,72 d.,,,,
GB-C 139-4,keine_id,Kernerstraße,1424,,,72,72 d.,,,,
GB-C 139-5,DB1049,Judengasse,1424,,,72,72 d.,,,,
GB-C 139-6,keine_id,Wieden,1424,,,,0 d.,,,,
GB-C 140-1,keine_id,Bürgerspital / Krugstraße,1424,,,72,72 d.,,,,
GB-C 140-2,keine_id,bei den Predigern,1424,ja,,72,72 d.,,,,
GB-C 140-3,keine_id,Kernerstraße,1424,,,72,72 d.,,,,
GB-C 140-4,keine_id,unter den Schlossern,1424,,,72,72 d.,,,,
GB-C 140-5,keine_id,Lichtensteg,1424,,,,,,,,
GB-C 140-6,keine_id,vor Stubentor,1424,,,72,72 d.,,,,
GB-C 141-1,DB5215,Wiltwerkerstraße,1424,,,,0 d.,,,,
GB-C 141-2,keine_id,Wollzeile,1424,,,72,72 d.,,,,
GB-C 141-3,keine_id,Wollzeile,1424,,,72,72 d.,,,,
GB-C 141-4,DB5486a,unter den langen Tuchlauben,1424,,,,0 d.,,,,
GB-C 141-5,keine_id,Lichtensteg,1424,,,,0 d.,,,,
GB-C 141-6,keine_id,Alter Fleischmarkt,1424,,,72,72 d.,,,,
GB-C 141-7,keine_id,Strauchgasse,1424,,,,,,,,
GB-C 142-1,keine_id,Alter Kohlmarkt,1424,,,72,72 d.,,,,
GB-C 142-2,keine_id,vordere Peckenstraße,1424,,,,0 d.,,,,
GB-C 142-3,keine_id,Lichtensteg,1424,,,72,72 d.,,,,
GB-C 142-4,keine_id,Raubergäßchen / St. Stephan,1424,,,72,72 d.,,,,
GB-C 142-5,DB5512b,unter den Sattlern,1424,,,72,72 d.,,,,
GB-C 143-1,keine_id,Hochstraße,1424,,,36,36 d.,,,,
GB-C 143-2,keine_id,Lichtensteg,1424,,,,0 d.,,,,
GB-C 143-3,keine_id,Wollzeile,1425,,,72,72 d.,,,,
GB-C 143-4,keine_id,auf dem Anger,1425,,,72,72 d.,,,,
GB-C 143-5,keine_id,vordere Peckenstraße,1425,,,,0 d.,,,,
GB-C 144-1,keine_id,Wollzeile,1425,,,,0 d.,,,,
GB-C 144-2,DB0012,Wieden,1425,,,72,72 d.,,,,
GB-C 144-3,DB0012,Wieden,1425,,,72,72 d.,,,,
GB-C 144-4,keine_id,hintere Peckenstraße,1425,,,,0 d.,,,,
GB-C 144-5,keine_id,Mietstatt / vor Kernertor,1425,,,72,72 d.,,,,
GB-C 145-1,keine_id,Roter Turm,1425,,,72,72 d.,,,,
GB-C 145-2,keine_id,vor Werdertor,1425,,,72,72 d.,,,,
GB-C 145-3,keine_id,Graben,1425,,,72,72 d.,,,,
GB-C 145-4,keine_id,Lichtensteg,1425,,,72,72 d.,,,,
GB-C 145-5,keine_id,Lichtensteg,1425,,,72,72 d.,,,,
GB-C 145-6,keine_id,Domprobsthof / St. Stephan,1425,,,72,72 d.,,,,
GB-C 145-7,keine_id,Domprobsthof,1425,,,72,72 d.,,,,
GB-C 146-1,keine_id,Domprobsthof / St. Stephan,1425,,,72,72 d.,,,,
GB-C 146-2,keine_id,Schenkenstraße,1425,,,72,72 d.,,,,
GB-C 146-3,keine_id,Tuchlauben,1425,,,,0 d.,,,,
GB-C 146-4,DB5487a,unter den langen Tuchlauben,1425,,,144,0.5 tl. 24 d.,,,,
GB-C 147-1,DB5230,Wiltwerkerstraße,1425,,,72,72 d.,,,,
GB-C 147-2,DB0092c,Schaufellucke / St. Michael,1425,,,,0 d.,,,,
GB-C 147-3,(DB5475),Peurertor,1425,,,,0 d.,,,,
GB-C 147-4,keine_id,Greut / vor Stubentor,1425,,,,0 d.,,,,
GB-C 147-5,keine_id,Schenkenstraße,1425,,,72,72 d.,,,,
GB-C 148-1,keine_id,Wollzeile,1425,,,72,72 d.,,,,
GB-C 148-2,keine_id,Heiligenkreuzerhof / hintere Peckenstraße,1425,,,72,72 d.,,,,
GB-C 148-3,keine_id,Brandstätte / St. Stephan,1425,,,72,72 d.,,,,
GB-C 148-4,keine_id,Riemergasse,1425,,,144,0.5 tl. 24 d.,,,,
GB-C 149-1,keine_id,Bruchboden,1425,ja,,72,72 d.,,,,
GB-C 149-2,keine_id,vordere Peckenstraße,1425,,,72,72 d.,,,,
GB-C 149-3,keine_id,Alter Rossmarkt,1475,,,144,0.5 tl. 24 d.,,,,
GB-C 149-4,keine_id,Greut / vor Stubentor,1425,,,72,72 d.,,,,
GB-C 149-5,keine_id,Schenkenstraße,1425,,,72,72 d.,,,,
GB-C 150-1,DB5486b,unter den langen Tuchlauben,1425,,,,0 d.,,,,
GB-C 150-2,keine_id,unter den Fischern / vor Werdertor,1425,,,72,72 d.,,,,
GB-C 150-3,keine_id,Salzgries,1425,,,,0 d.,,,,
GB-C 150-4,keine_id,Salzgries,1425,,,72,72 d.,,,,
GB-C 151-1,DB4503,Singerstraße,1425,,,72,72 d.,,,,
GB-C 151-2,DB4503,Singerstraße,1425,,,72,72 d.,,,,
GB-C 151-3,DB4503,Singerstraße,1425,,,72,72 d.,,,,
GB-C 151-4,DB5561,Hühnergässchen,1425,,,,0 d.,,,,
GB-C 151-5,DB0037,Alserstraße,1425,,,144,0.5 tl. 24 d.,,,,
GB-C 152-1,keine_id,Kernerstraße,1425,,,72,72 d.,,,,
GB-C 152-2,keine_id,Krugstraße,1425,,,72,72 d.,,,,
GB-C 152-3,DB5212,Wiltwerkerstraße,1425,,,72,72 d.,,,,
GB-C 152-4,keine_id,Graben,1425,,,,0 d.,,,,
GB-C 152-5,keine_id,Kernerstraße,1425,,,,0 d.,,,,
GB-C 152-6,DB0079,Bognergasse,1425,,,,0 d.,,,,
GB-C 153-1,DB5329,Judengasse,1425,,,144,0.5 tl. 24 d.,,,,
GB-C 153-2,DB5542,unter den Sattlern,1425,,,,0 d.,,,,
GB-C 153-3,keine_id,Neuer Markt,1425,,,72,72 d.,,,,
GB-C 153-4,keine_id,vor Stubentor,1425,,,76,76 d.,,,,
GB-C 154-1,keine_id,vor Kernertor,1425,,,72,72 d.,,,,
GB-C 154-2,keine_id,vor Stubentor,1426,ja,,72,72 d.,,,,
GB-C 154-3,DB0048,Alserstraße / vor Schottentor,1426,,,,0 d.,,,,
GB-C 154-4,keine_id,Singerstraße,1426,ja,,72,72 d.,,,,
GB-C 154-5,keine_id,Himmelpforten,1426,ja,,,0 d.,,,,
GB-C 155-1,keine_id,Münzerstraße,1423,,,,0 d.,,,,
GB-C 155-2,keine_id,Roter Turm,1426,,,,0 d.,,,,
GB-C 155-3,DB5486b,unter den langen Tuchlauben,1426,,,72,72 d.,,,,
GB-C 155-4,keine_id,hintere Peckenstraße,1426,,,72,72 d.,,,,
GB-C 155-5,keine_id,unter den Fischern,1426,,,72,72 d.,,,,
GB-C 155-6,keine_id,Bürgerkolleg,1426,,,72,72 d.,,,,
GB-C 155-7,keine_id,Pippingerstraße,1426,,,72,72 d.,,,,
GB-C 156-1,keine_id,Alter Kohlmarkt / St. Michael,1426,,,72,72 d.,,,,
GB-C 156-2,DB0066,Alserstraße / vor Schottentor,1426,,,72,72 d.,,,,
GB-C 156-3,keine_id,St. Michael / unter den Fleischbänken,1426,,,72,72 d.,,,,
GB-C 156-4,keine_id,Heiligenkreuzerhof,1426,,,72,72 d.,,,,
GB-C 156-5,DB1058,Wiltwerkerstraße,1426,,kauf ,200,6 s. 20 d.,240,200,200 tl.,umb iiᶜ tl. d. 
GB-C 156-6,keine_id,Kernerstraße,1426,,,72,72 d.,,,,
GB-C 156-7,keine_id,Greut,1426,,,,0 d.,,,,
GB-C 157-1,keine_id,Münzerstraße,1426,,,72,72 d.,,,,
GB-C 157-2,keine_id,innerhalb Stubentor,1426,,,72,72 d.,,,,
GB-C 157-3,DB6000,Scheffstraße,1426,,,72,72 d.,,,,
GB-C 157-4,DB6000,Scheffstraße,1426,,,216,7 s. 6 d.,,,,
GB-C 157-5,(DB5418),Hoher Markt,1426,,,,0 d.,,,,
GB-C 157-6,keine_id,Preidenstraße,1426,,,72,72 d.,,,,
GB-C 157-7,keine_id,Roter Turm,1426,,,,0 d.,,,,
GB-C 158-1,DB5129,hinter St. Pankraz,1426,,,72,72 d.,,,,
GB-C 158-2,keine_id,hintere Peckenstraße,1426,,,72,72 d.,,,,
GB-C 158-3,keine_id,Neuer Markt,1426,,,144,0.5 tl. 24 d.,,,,
GB-C 158-4,keine_id,Greut / St. Johannsstraße,1426,,,,0 d.,,,,
GB-C 158-5,DB1003,Lederhof,1426,,,72,72 d.,,,,
GB-C 158-6,DB1072,Wiltwerkerstraße,1426,,,,0 d.,,,,
GB-C 159-1,DB1072,Wiltwerkerstraße,1426,,,,0 d.,,,,
GB-C 159-2,keine_id,vor Werdertor,1426,,,144,0.5 tl. 24 d.,,,,
GB-C 159-3,keine_id,vor Werdertor,1426,ja,,,0 d.,,,,
